date,close,high,low,open,volume
2018-03-13,87.40240478515625,90.02234217694365,86.99506160118727,89.80015819618849,35387800
2018-03-14,86.88400268554688,88.32821682669058,86.5599827722822,88.05974116624145,32132000
2018-03-15,87.1894760131836,87.55978736732297,85.93968137317714,86.58772094559482,27611000
2018-03-16,87.57832336425781,88.30042681477399,86.9487960114559,87.65238706767063,49081300
2018-03-19,85.99522399902344,86.9302585615741,85.27312075663635,86.78213119744265,33344100
2018-03-20,86.21743774414062,86.80993327899125,86.09708951656606,86.14338109961223,23075200
2018-03-21,85.6156997680664,87.06916665419135,85.36573649073075,86.03229581281948,24457100
2018-03-22,83.12533569335938,84.9398537933062,83.00498748955715,84.49547869839355,38604700
2018-03-23,80.70905303955078,83.74559346764501,80.61647696564093,82.85685044452731,44068900
2018-03-26,86.81918334960938,87.02285499138785,83.69006621284895,83.88447812642754,56396800
2018-03-27,82.8290786743164,88.0782204873393,81.94033564748992,87.89306833874691,56569000
2018-03-28,82.75504302978516,84.45847303904065,82.27364304246971,83.1531266409342,52501100
2018-03-29,84.49547576904297,85.43977016433142,81.83850620838933,83.48638447350189,45867500
2018-04-02,81.9496078491211,84.13443762630507,81.01458009376866,83.75487351226475,48515400
2018-04-03,83.05128479003906,83.36605200222188,81.36637436182357,82.93093656770353,37213800
2018-04-04,85.47679901123047,85.87488250447606,81.21823584403937,81.32932431269265,35560000
2018-04-05,85.5230941772461,86.16188120402026,84.61583860903356,85.57864548159792,29771900
2018-04-06,83.53268432617188,85.59715869419725,82.8383530514982,84.6991557821895,38026000
2018-04-09,84.0325927734375,86.25445416308663,83.89373217535532,84.2825559761907,31533900
2018-04-10,85.98597717285156,86.35628857563387,84.83801818101871,85.53234941257207,26812000
2018-04-11,85.04166412353516,86.36552222108897,84.6898722818378,85.18053174052899,24872100
2018-04-12,86.63404083251953,87.17099211838554,85.56939799002078,85.56939799002078,26758900
2018-04-13,86.17113494873047,87.18948599183564,85.57863953953827,87.06913778978493,23346100
2018-04-16,87.18026733398438,87.63390236339708,86.48593578708147,87.08769120701848,20288100
2018-04-17,88.93919372558594,89.37430905557619,87.83751934225758,87.94861487218124,26771000
2018-04-18,89.28173065185547,89.54094648515266,88.43001240417678,89.07805905052147,21043300
2018-04-19,88.97624206542969,89.86498528028957,88.26339131001599,89.28174953203555,23552500
2018-04-20,87.94863891601562,88.97624989366159,87.069155352097,88.79109768960625,31154400
2018-04-23,88.27265167236328,89.14288249993845,87.60609249065493,88.63370338527143,22331800
2018-04-24,86.20817565917969,89.30952068062423,85.55087621774123,89.09658931022155,34524800
2018-04-25,85.45829010009766,86.37481245816404,83.57896793378647,86.37481245816404,33729300
2018-04-26,87.26355743408203,88.08749665639012,86.18965499510341,86.60625800185328,42529000
2018-04-27,88.70774841308594,90.63336185198813,86.93952207119823,90.35562656370544,48272800
2018-04-30,86.5784683227539,89.2447046408285,86.23593611913063,89.17990067826987,41523600
2018-05-01,87.94863891601562,88.21711455606855,85.90267668985761,86.29150055623613,31408900
2018-05-02,86.56924438476562,88.10602760528653,86.27299659146614,87.93938778011153,27471000
2018-05-03,87.08765411376953,87.88382118015518,85.5878960685332,86.06004329699509,31142500
2018-05-04,88.09674835205078,88.29116024556687,86.02300736167436,86.39331875732033,22531300
2018-05-07,89.07807159423828,89.5316993663869,88.04120105193869,88.10600501938849,24242000
2018-05-08,88.69853973388672,89.02256677773251,88.00420817668433,88.73557159784355,23484600
2018-05-09,89.7446517944336,89.77242392084636,87.99493719938587,88.88368056011612,27327400
2018-05-10,90.64263153076172,90.67965631436964,89.84646448424272,90.2260285525957,22388100
2018-05-11,90.44820404052734,90.605591139981,89.83719628517854,90.54078718012428,16778300
2018-05-14,90.75373840332033,91.3647534032405,90.08717915362702,90.65190257000027,19454100
2018-05-15,90.09642791748048,90.58708756570294,89.1891652573517,90.02236421806116,24594000
2018-05-16,90.3289031982422,90.56135019201342,89.83611670644228,90.52415782176372,17384700
2018-05-17,89.42700958251953,90.691521822364,89.10158520323296,89.96628832174838,17246700
2018-05-18,89.59434509277344,90.12432380839591,89.26892081014863,89.26892081014863,17865800
2018-05-21,90.74729919433594,91.1285156449292,90.00347311767314,90.18942786340914,19422500
2018-05-22,90.65430450439452,91.27726058670176,90.37536534535556,90.82166658107442,15441200
2018-05-23,91.73287200927734,91.79795687454848,89.55716476759386,89.91978145892139,21251200
2018-05-24,91.40740203857422,91.99317267268684,90.01272086206272,91.79791815922106,26649300
2018-05-25,91.45391082763672,92.03038170550326,90.98901701785562,91.3981258404523,18363900
2018-05-29,91.12847900390624,91.937389625701,90.40324585593194,90.97040973049656,28671000
2018-05-30,92.0024871826172,92.28142632132712,91.03551424751451,91.40742364083847,22158500
2018-05-31,91.90022277832033,92.96948016742816,91.68637555672952,92.31863154469362,34140900
2018-06-01,93.71329498291016,93.77837983250028,92.2070364861888,92.30931369178994,28655600
2018-06-04,94.5315170288086,94.70817896791344,93.76909137216518,94.1503077473456,27281600
2018-06-05,95.01502227783205,95.14519200880896,94.40135889432511,94.8383603170555,23514400
2018-06-06,95.2939453125,95.39622253335736,94.745373940372,95.28465254239852,21122900
2018-06-07,93.79698181152344,95.47990239358906,93.332087955629,95.44271003387142,28232200
2018-06-08,94.49430084228516,94.79183255781555,93.48083587472448,93.99221474225592,22165100
2018-06-11,93.95504760742188,94.45712671057944,93.60172375014882,93.91785524909224,23490900
2018-06-12,94.1968002319336,94.32696995710488,93.67612133124842,94.00154564417664,18325200
2018-06-13,93.76909637451172,94.8476536063696,93.49945706654724,94.57801429840514,29492900
2018-06-14,94.299072265625,94.8662433628064,93.90856311161347,94.51292657018422,25691800
2018-06-15,93.09967041015624,94.40137503622516,93.04388539983258,94.38278239735712,65738600
2018-06-18,93.77838134765624,94.01082825619324,92.43948488449392,92.98806327737388,23586000
2018-06-19,93.77838134765624,93.90855104893964,92.51386959771776,92.65333916158328,28653100
2018-06-20,94.71747589111328,95.32183222329856,94.02013511362205,94.25258203945246,26180800
2018-06-21,94.03875732421876,95.26607719488034,93.79701045907828,94.91276031022848,23198200
2018-06-22,93.3599853515625,93.69470239372008,92.63474499468924,93.3599853515625,38923100
2018-06-25,91.4818115234375,93.08104750746575,90.46834633223192,92.97877029264647,35433300
2018-06-26,92.12335968017578,93.05314730611124,91.81652806112508,91.88161291119192,26897200
2018-06-27,90.69149017333984,92.99735962221156,90.56132046705112,92.58825787118288,31298400
2018-06-28,91.70496368408205,92.15126492753367,90.43115900023676,90.54272899081148,26650700
2018-06-29,91.68635559082033,92.8950823055031,91.42601619841882,91.98388733838148,28053200
2018-07-02,92.98806762695312,93.03455275460487,91.11919240865724,91.21216975767776,19564500
2018-07-03,92.09545135498048,93.56451016019938,91.99317416621192,93.42504771525628,14670300
2018-07-05,92.7556381225586,92.9044004901784,92.07688986921032,92.51389129474326,18977400
2018-07-06,94.05731964111328,94.3083591788712,92.67193097104504,92.8764853837379,19234600
2018-07-09,94.69886016845705,95.07077660570668,94.1409890594406,94.51290549669022,18212000
2018-07-10,94.9499282836914,95.31254494136714,94.70818148066836,94.83835119913056,19293100
2018-07-11,94.81973266601562,95.1544496408378,94.00151512349387,94.04800733612468,19644600
2018-07-12,96.87458038330078,97.07913480733409,95.51709122547268,95.55427649009962,24335900
2018-07-13,98.02753448486328,98.18559671876648,96.7816150621878,97.04196162203348,24635200
2018-07-16,97.54402160644533,98.39012464312812,97.18139791219096,97.99961554927452,21786900
2018-07-17,98.51100158691406,99.02238764699096,96.99545022643063,97.26508950413329,25901700
2018-07-18,97.7392807006836,98.60398350228482,97.36736422049827,98.50170629289092,29493900
2018-07-19,97.06982421875,97.91592722300612,96.59563056940596,97.56261049835314,40171600
2018-07-20,98.80854034423828,100.60303097228324,98.63188549676605,100.49146098308344,56004000
2018-07-23,100.3891830444336,100.54724525714568,98.67836992054846,98.836439226978,29707000
2018-07-24,100.10095977783205,101.17950995676074,99.72904323230838,100.94706300252322,26316600
2018-07-25,103.04837799072266,103.34590978684614,100.04516043827712,100.37988459563071,30702100
2018-07-26,101.92332458496094,103.2064289861863,101.8117475134,102.96468221132928,31372100
2018-07-27,100.11953735351562,102.44400654625724,98.68766347954076,102.44400654625724,37005300
2018-07-30,97.97174835205078,99.98008642021536,97.40457719579967,99.6639619560588,34668300
2018-07-31,98.6318817138672,99.22694527916843,97.98102606238832,99.01309098520836,27655200
2018-08-01,98.8178253173828,98.97588750740972,98.01820741126068,98.5853784166198,23628700
2018-08-02,100.01724243164062,100.5007288168852,97.4789194013882,97.99960523209286,26104300
2018-08-03,100.45426177978516,100.4635616428242,99.31991967540117,100.23111472286736,18659600
2018-08-06,100.53794860839844,100.80758791185042,100.0079698653977,100.52865583821291,20265900
2018-08-07,101.23529052734376,101.43984497311962,100.57514205743291,100.9377587226837,16080200
2018-08-08,101.8024444580078,102.0441912252833,101.12370346835282,101.65368212764209,15487500
2018-08-09,101.96981811523438,102.42541920803674,101.90473325822224,102.00701047548664,13677200
2018-08-10,101.34686279296876,101.9884185980698,100.7703918453622,101.7373719379357,18183700
2018-08-13,100.61233520507812,101.88614702225952,100.51005798139184,101.57001548712434,18472500
2018-08-14,101.8675537109375,102.04421567092712,100.45427931217527,100.93776586883338,16788300
2018-08-15,100.48616027832033,101.7275313165074,99.7021293437129,101.2608484405078,29982800
2018-08-16,100.46749877929688,101.60620624721534,100.15015781073797,101.08352365381654,21384300
2018-08-17,100.41149139404295,100.71016815604376,99.58079642719652,100.206149784977,18061500
2018-08-20,99.74880981445312,100.71017548961672,99.38479770678956,100.34616338195316,17914200
2018-08-21,98.91810607910156,100.19681260898712,98.79676397321828,99.79546504855944,22881900
2018-08-22,99.92611694335938,100.18745816699152,98.73141013760429,98.79674544351232,18000600
2018-08-23,100.39283752441406,100.97152696672642,99.74881987261702,100.0101611946236,18167700
2018-08-24,101.17684173583984,101.32617654259708,100.39281085706538,100.49548165215508,17234000
2018-08-27,102.296875,102.33421048095396,101.27950984780992,101.98886262289086,19662300
2018-08-28,102.91290283203124,103.13690860343957,102.47421981897097,102.6142260964818,19151500
2018-08-29,104.55563354492188,104.5649691967851,102.92224339863732,103.0902495270958,20818000
2018-08-30,104.49030303955078,105.10632791262788,104.01429158782712,104.22896174346336,22798700
2018-08-31,104.84498596191406,105.26499773928693,104.08895479322028,104.24763239715364,23222700
2018-09-04,104.26628112792967,104.49962255211383,102.8755682336763,103.46358605905496,22634600
2018-09-05,101.26084899902344,103.99561095230555,100.89683692341724,103.6129346948033,32872400
2018-09-06,101.49419403076172,101.7275354783078,100.34615809660384,101.03684678745584,23477600
2018-09-07,100.99951934814452,101.47553793294828,100.08482478865734,101.01819065320468,22498600
2018-09-10,102.0915298461914,102.33420690340094,101.13950003869957,101.58751155245528,20727900
2018-09-11,103.8275909423828,104.15426748948242,101.63418313069734,101.64351878090436,24301800
2018-09-12,104.26628112792967,104.3969517557916,103.14624514025176,104.00493987220584,18891100
2018-09-13,105.38633728027344,106.15169696148534,104.64897743406677,104.64897743406677,26055600
2018-09-14,105.815673828125,106.15168605569843,104.9476434270628,105.80633817707704,19122300
2018-09-17,104.66764068603516,106.12368906148268,104.4062994002898,106.1143605305746,20736500
2018-09-18,105.66632843017578,106.12367562231312,104.27561555228012,104.71429856394892,22170900
2018-09-19,104.25695037841795,105.76900544178172,103.64093269253937,105.51699982506216,21728400
2018-09-20,106.00234985351562,106.21702711313236,104.47163056560328,104.79830715978902,23714500
2018-09-21,106.6463623046875,107.60772779511794,105.94633805969274,106.40368523920516,71229700
2018-09-24,107.02906799316406,107.2437452873211,104.74232434492468,105.498348458968,27334500
2018-09-25,106.82371520996094,107.43040441693338,106.17036198461588,107.15039894364952,22668000
2018-09-26,106.38502502441406,107.39305456280631,106.16101213053568,106.84237222097263,19352000
2018-09-27,106.786376953125,107.25305981972336,106.59036388266011,107.13171771695792,19091300
2018-09-28,106.7490463256836,106.9357166324091,106.10502166175388,106.58104020122435,21647800
2018-10-01,107.90641021728516,107.97174553209278,107.08505095670142,107.10371513763992,18883100
2018-10-02,107.47705841064452,108.12107588116936,106.8143696389364,107.61706468545948,20787200
2018-10-03,107.49571990966795,108.43842120749322,107.27171414816014,107.72906132153456,16648000
2018-10-04,105.27433013916016,107.11306191679505,104.19162238584612,106.9730556216574,34821700
2018-10-05,104.65831756591795,105.62901897278694,103.26760434538254,105.12500052377708,29068900
2018-10-08,103.46359252929688,104.56496440516258,102.05420824520246,104.21962363322334,29640600
2018-10-09,104.7796401977539,105.54499982140403,103.41692706886538,103.734268003079,26198600
2018-10-10,99.08610534667967,104.07027472718592,98.74075747684466,103.82759765322037,61376300
2018-10-11,98.85275268554688,101.67151362356609,97.2566912661192,98.33006311481056,63904300
2018-10-12,102.26889038085938,103.82760955720131,99.98214702016686,101.74620781179044,47742100
2018-10-15,100.43016815185548,102.18490057922236,99.82347890028748,101.65288230775862,32068100
2018-10-16,103.60359954833984,103.986282928723,101.69019688845523,102.24088639078444,31610200
2018-10-17,103.33293914794922,104.35964022580276,102.2502383941634,104.23830522094389,26548200
2018-10-18,101.27019500732422,103.1649265487438,100.64484159512476,102.76357894728426,32506200
2018-10-19,101.41952514648438,103.47292693458172,100.99950628913572,101.67153076408115,32785500
2018-10-22,102.32489776611328,103.17426412591428,101.02751977647458,102.03555662513408,26545600
2018-10-23,100.89683532714844,101.7088660865852,98.10607375131454,100.5888229231191,43770400
2018-10-24,95.50198364257812,101.26084863439614,94.82062350906725,101.18618478606508,63897800
2018-10-25,101.0835189819336,101.98887782622224,99.07678108785892,99.4501288320382,61646800
2018-10-26,99.8328094482422,101.5035351573074,97.77940744748936,98.64743796402009,55523100
2018-10-29,96.93004608154295,101.45686921586513,94.85797267003052,100.9061867598232,55162000
2018-10-30,96.81804656982422,97.42472869942353,93.43925949608366,96.75271124258968,65350900
2018-10-31,99.69280242919922,100.93418069719397,98.36742465425048,98.41409579434684,51062400
2018-11-01,98.86212921142578,100.16884309114914,98.49811702564097,99.91683739368956,33384200
2018-11-02,99.08610534667967,100.16880584719162,97.9847335445469,99.38478208347765,37680200
2018-11-05,100.3461685180664,100.56083868433451,98.84344887012324,99.28213197643188,27922100
2018-11-06,100.54215240478516,101.58751741117952,99.19810354397522,100.22480436997613,24340200
2018-11-07,104.49962615966795,104.76096742441388,102.11021217225922,102.1475476559394,37901700
2018-11-08,104.3036117553711,104.7329591013636,103.519588024693,104.35028288644162,25644100
2018-11-09,102.26889038085938,104.02361552060218,101.5128663618824,103.46359746502604,32039200
2018-11-12,99.74880981445312,102.6329068399439,99.03011413038776,102.12888843217522,33621800
2018-11-13,99.81413269042967,101.49418671912092,99.53412012514016,100.38348635110718,35374600
2018-11-14,98.39867401123048,101.48271444010469,97.92997498833373,101.33272731992356,39495100
2018-11-15,100.56404876708984,101.05149969559366,97.40502232072583,98.41740664958252,38505200
2018-11-16,101.5108413696289,102.06390281720424,100.11412019951663,100.37659052391037,33502100
2018-11-19,98.0705795288086,101.76392271759104,97.06756397334888,101.4920764443832,44773900
2018-11-20,95.3427505493164,96.52387404206615,93.1304906779727,95.42712008897388,64052500
2018-11-21,96.65512084960938,97.89248608352902,95.83958190952002,97.11444392650148,28130600
2018-11-23,96.61761474609376,97.31128728637036,95.61459913923376,95.77395508803876,13823100
2018-11-26,99.80476379394533,99.95474375139806,98.03308218887472,98.22993490590711,32336200
2018-11-27,100.43282318115234,100.61093109332754,98.76425585165632,99.617284330001,29124500
2018-11-28,104.16366577148438,104.36051848842692,101.10774636418324,101.1358671592066,46788500
2018-11-29,103.2918930053711,104.1636734744591,102.2045078388615,103.42312815970438,28123200
2018-11-30,103.94805908203124,104.02305263516423,102.51384134931268,103.76995118128517,33665600
2018-12-03,105.0729522705078,106.3196934916676,103.7980974016972,105.925987996074,34732800
2018-12-04,101.72643280029295,105.5885153242697,101.43584169461626,104.93233955281276,45197000
2018-12-06,102.3544692993164,102.40133489881242,98.4267701815962,99.1954361007528,49107400
2018-12-07,98.25806427001952,102.59821470906614,97.77062042606448,101.59519907188778,45044900
2018-12-10,100.85462951660156,101.2202212514588,97.38626039187744,98.23929585358113,40801500
2018-12-11,101.79205322265624,104.00431324508877,100.71405116109968,102.92631118353218,42381900
2018-12-12,102.25137329101562,104.30427000232322,102.21387651363288,103.94806134485565,36183000
2018-12-13,102.59820556640624,103.9293161270804,101.82953951250266,102.72007188037009,31333400
2018-12-14,99.39231872558594,102.4201177148635,98.8954988802354,101.47334363777708,47043100
2018-12-17,96.4488754272461,99.17670692072994,95.34274554957928,98.8111222888703,56957300
2018-12-18,97.46126556396484,97.96746131288356,96.10203425155936,97.25503687161512,49319200
2018-12-19,97.19881439208984,100.18910956369686,95.00529904887794,97.16131760867476,68198200
2018-12-20,95.15526580810548,97.77997571914352,92.59616631427028,96.59885947747678,70334200
2018-12-21,92.08060455322266,96.55198966571636,91.35880412062843,95.26775188872614,111242100
2018-12-24,88.23726654052734,91.83687839078392,88.09666256932024,91.56503212681886,43935200
2018-12-26,94.26473236083984,94.38659866733794,88.07790753138947,89.18403736088048,51634800
2018-12-27,94.84591674804688,94.85529272924232,90.36515607489468,93.08361132754456,49498500
2018-12-28,94.10538482666016,95.99893279525428,93.28984599047013,95.69895856897632,38196300
2018-12-31,95.21150970458984,95.98955172122596,94.15225259340322,94.94903942229784,33173800
2019-01-02,94.7896728515625,95.3802309204594,92.746145259284,93.31795851802556,35329300
2019-01-03,91.30258178710938,93.91792349948464,91.11509786491848,93.83355394655364,42579100
2019-01-04,95.54898834228516,96.09268095513735,92.73679405043151,93.47733940549988,44060600
2019-01-07,95.67082977294922,96.80508040204168,94.6584454510362,95.2771243615509,35656100
2019-01-08,96.3645248413086,97.46127887115868,95.3427572220052,96.58949837650816,31514400
2019-01-09,97.74246978759766,98.31428304306178,96.77695115512552,97.3581403915026,32280800
2019-01-10,97.11443328857422,97.25504442170846,95.97080656169209,96.75822461617622,30067600
2019-01-11,96.3645248413086,96.96445903636058,95.2771396429145,96.73010951792529,28314200
2019-01-14,95.66146850585938,96.4301345777404,94.92092322961877,95.52085737587817,28437100
2019-01-15,98.4361572265625,98.47365400144064,95.50209717040966,96.0926624350173,31587600
2019-01-16,98.78298950195312,99.60790424257024,98.38928409490144,98.67050632952608,29853900
2019-01-17,99.47666931152344,99.95473709887888,98.20180757501852,98.42678107211395,28393000
2019-01-18,100.9671401977539,101.1452481106909,99.27982804744428,100.73279069200709,37427600
2019-01-22,99.0642318725586,100.39533546321704,98.295565713693,100.06724755731956,32371300
2019-01-23,100.02973175048828,100.33907478226396,98.74549401818776,99.47667040741536,25874300
2019-01-24,99.55168151855467,100.30160290566432,98.74551853053497,100.1703677356872,23164800
2019-01-25,100.46092987060548,101.1264815124088,99.55165277559384,100.52654743664866,31225600
2019-01-28,98.50177001953124,99.81412846953236,98.10806463006438,99.60789979358928,29476700
2019-01-29,96.49576568603516,98.39868274358494,95.77396512172167,98.31431319305084,31490500
2019-01-30,99.72037506103516,99.72037506103516,97.79871386842872,98.070560087747,49471900
2019-01-31,97.89249420166016,98.6330396370386,96.72074645298174,97.30193591096727,55636400
2019-02-01,96.34573364257812,97.58309830998692,95.94265234893408,97.28313133460831,35535700
2019-02-04,99.12045288085938,99.17670161860062,96.33637994724654,96.4301254595558,31315100
2019-02-05,100.50782012939452,100.5546857408567,99.32669658314288,99.42043495784677,27325400
2019-02-06,99.39231872558594,100.3015960207127,98.92361967876018,100.3015960207127,20609800
2019-02-07,98.67986297607422,98.97982998514242,97.76121713970558,98.6048765876404,29760700
2019-02-08,99.05484008789062,99.15795443497828,97.73311269160706,97.854971850993,21461100
2019-02-11,98.6611328125,99.90787378441976,98.39866253457556,99.5516579914263,18914100
2019-02-12,100.1984634399414,100.4328129207443,98.87673608713796,99.49541499753272,25056600
2019-02-13,100.12348175048828,101.0327589880029,100.0297433774184,100.77028868269548,18394900
2019-02-14,100.2078628540039,100.57344755740144,99.04549115991377,99.65479423105616,21784700
2019-02-15,101.44522094726562,101.52021450978629,100.63905802961813,101.15462983222284,26606900
2019-02-19,101.39837646484376,101.85770679956455,101.0327916853112,101.04216767118636,18038500
2019-02-20,100.87116241455078,101.61487038956706,100.06155662819498,101.5395565530868,21607700
2019-02-21,102.99871063232422,103.06460843024236,100.60755067850327,100.63579156585088,29063200
2019-02-22,104.46731567382812,104.68383397614542,103.38470261527333,103.6012280999134,27763200
2019-02-25,105.05096435546876,105.6063948400185,104.74030739468576,105.21100803006074,23750600
2019-02-26,105.77584075927734,106.60427124023592,104.65557101860824,104.7403008624988,21536700
2019-02-27,105.59698486328124,105.7758534133096,104.38257629259203,105.14511624954515,21487100
2019-02-28,105.46520233154295,106.26539212027348,105.18278620851498,105.47461835700749,29083900
2019-03-01,105.93588256835938,106.39716717440336,105.12627691071069,106.27478759632032,23501200
2019-03-04,105.68171691894533,106.61370223872365,104.3072718181879,106.39717676931946,26608000
2019-03-05,105.15452575683594,105.80409497330382,104.7120731645972,105.6722993616034,19538300
2019-03-06,105.20158386230467,106.05826239988323,104.9003357662782,105.31455459168508,17687000
2019-03-07,103.92131042480467,105.01333960616624,103.43178480778556,104.87212794549728,25339000
2019-03-08,104.03427124023438,104.22254864823766,102.42447570014129,102.76338078040538,22818400
2019-03-11,106.21832275390624,106.33128632635572,104.47673158285706,104.48614042567934,26491600
2019-03-12,106.96202850341795,107.31034242098583,106.04886800606604,106.20890451858764,26132700
2019-03-13,107.79045867919922,108.2611593721215,107.11264853221954,107.44213758080062,35513800
2019-03-14,107.87519073486328,108.44944620473888,107.63043152453707,107.8281249708728,30763400
2019-03-15,109.11783599853516,110.37931038398015,107.87517929790344,108.58123032381376,54681100
2019-03-18,110.68055725097656,110.7182141671338,109.24963034861295,109.36259391476234,31207600
2019-03-19,110.75586700439452,111.49957491088573,110.13453868416563,111.170078702225,37588700
2019-03-20,110.63347625732422,111.79140300232784,109.87094351203028,110.5110966754628,28113300
2019-03-21,113.1752700805664,113.74010944728644,110.22867929393452,110.27575223379549,29854400
2019-03-22,110.19103240966795,112.58218555119193,110.1816163849879,112.49746287603854,33624500
2019-03-25,110.76528930664062,111.09477835165406,109.50380772846025,109.72974204756623,27067100
2019-03-26,111.0006332397461,111.75374998737756,110.00274295520931,111.66902731597688,26097700
2019-03-27,109.92742156982422,111.28304167763244,108.7506699991078,110.97237753920614,22733400
2019-03-28,110.07806396484376,110.6899763000546,109.3249399857654,110.55818068106429,18334800
2019-03-29,111.02886962890624,111.38659953085404,110.10629321123211,111.15124921007532,25399800
2019-04-01,112.04558563232422,112.1303154887192,111.17949811318842,111.97968782504915,22789100
2019-04-02,112.20561981201172,112.47862704253671,111.57487550174692,112.08323305007056,18142300
2019-04-03,112.93993377685548,113.3729775845502,112.16798487056084,112.83637904215422,22860700
2019-04-04,112.36565399169922,113.1846756664175,111.44307760469512,113.06228890699524,20112800
2019-04-05,112.86461639404295,113.18469661370644,112.37509081272124,112.39391568102008,15826200
2019-04-08,112.90225219726562,112.98697486224938,111.68784372291422,112.7892814616324,15116200
2019-04-09,112.29034423828124,112.53511058367692,111.63136621104888,111.678431965953,17612000
2019-04-10,113.14704132080078,113.29766181632476,112.53512894861277,112.74223841449084,16477200
2019-04-11,113.27881622314452,113.76834172194135,112.89283825601947,113.47650962740796,14209100
2019-04-12,113.86249542236328,113.89074349725765,113.31648807389028,113.57066328935852,19745100
2019-04-15,113.9566421508789,114.4555837428664,113.50476631941848,113.8530874224676,15792600
2019-04-16,113.69303131103516,114.52146904786116,113.06229416673128,114.51205302385488,14071800
2019-04-17,114.63445281982422,114.70976666051044,113.47653304414692,114.13551119434352,19300900
